"ANIO","PERIODO","TIPO_HECHO","GENERO","ESTADO_CIVIL","FECHA_NACIMIENTO","PAIS","CIUDAD_NACIMIENTO","CIUDAD_RECIDENCIA","DEPARTEMENTO_COLEGIO","MUNICIPIO_COLEGIO","COLEGIO","NATURALEZA_COLEGIO","SNIES","PROGRAMA","FACULTAD","MODALIDAD","METODOLOGIA","SEDE"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","10/17/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","RESTREPO","INSTITUCION EDUCATIVA FRANCISCO TORRES LEON","OFICIAL","53,880","BIOLOGIA","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","BARCELONA"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","01/10/2003 12:00:00 AM","COLOMBIA","VILLAVICENCIO","ACACÍAS","META","ACACÍAS","IE NORMAL SUPERIOR DE ACACIAS","OFICIAL","53,880","BIOLOGIA","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","BARCELONA"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","04/12/2002 12:00:00 AM","COLOMBIA","CÚCUTA","BOGOTÁ D.C.","NORTE DE SANTANDER","CÚCUTA","INTITUCIÓN EDUCATIVA COLEGIO JAIME GARZÓN","OFICIAL","53,880","BIOLOGIA","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","BARCELONA"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","05/27/2004 12:00:00 AM","COLOMBIA","GRANADA","GRANADA","META","GRANADA","IE MARIA MAZZARELLO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","03/28/2004 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","FRANCISCO JOSE DE CALDAS","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","07/01/2004 12:00:00 AM","COLOMBIA","PEREIRA","VILLAVICENCIO","META","VILLAVICENCIO","I E COL JORGE ELIECER GAITAN AYALA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","11/27/2000 12:00:00 AM","COLOMBIA","VILLAVICENCIO","ACACÍAS","META","ACACÍAS","IE PABLO EMILIO RIVEROS","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","01/24/2002 12:00:00 AM","COLOMBIA","GRANADA","GRANADA","META","GRANADA","IE MARIA MAZZARELLO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","10/20/1998 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUTO CENTRAL SUPERIOR","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","11/21/2003 12:00:00 AM","COLOMBIA","BUENAVENTURA","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO CENTAUROS","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","10/07/2000 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","UNIDAD EDUCATIVA PLAYA RICA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","01/30/2004 12:00:00 AM","COLOMBIA","PUERTO LÓPEZ","PUERTO LÓPEZ","META","PUERTO LÓPEZ","INSTITUCION EDUCATIVA SANTA TERESA DE PACHAQUIARO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","04/29/2002 12:00:00 AM","COLOMBIA","RESTREPO","RESTREPO","META","RESTREPO","INSTITUCION EDUCATIVA EMILIANO RESTREPO ECHAVARRIA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","05/23/2001 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","INST IMMANUEL KANT(ANTES LIC COLOMBO LATINO)","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","11/03/2000 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","ESCUELA NORMAL SUPERIOR DE VILLAVICENCIO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","03/03/2001 12:00:00 AM","COLOMBIA","GUACARÍ","VILLAVICENCIO","META","VILLAVICENCIO","JORGE ELIECER GAITAN AYALA","OFICIAL","8,255","ECONOMIA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","02/01/2005 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO GIMNASIO DOMINGO SAVIO","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","12/08/2002 12:00:00 AM","COLOMBIA","Dato no encontrado","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO SILVIA APONTE RODRIGUEZ","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","06/19/2004 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","UNIDAD EDUCATIVA ARNULFO BRICEÂ¿O CONTRERAS","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","08/19/1998 12:00:00 AM","COLOMBIA","CÚCUTA","VILLAVICENCIO","META","VILLAVICENCIO","LICEO ANGLO FRANCES","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","12/13/2001 12:00:00 AM","COLOMBIA","ACACÍAS","GUAMAL","META","GUAMAL","GIMN CAMP DOMINISIANO","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","11/26/2001 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO RODOLFO LLINÍS","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","05/29/2004 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO RODOLFO LLINÍS","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","03/19/2004 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUCION EDUCATIVA ALBERTO LLERAS CAMARGO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","09/07/2003 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","IE INST TEC INDUSTRIAL","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","02/15/2001 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUCION EDUCATIVA COLEGIO JUAN PABLO II","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","UNION LIBRE","03/26/2000 12:00:00 AM","COLOMBIA","MESETAS","MESETAS","META","MESETAS","INSTITUCION EDUCATIVA LOS FUNDADORES","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","02/15/2001 12:00:00 AM","COLOMBIA","VILLAVICENCIO","RESTREPO","META","RESTREPO","INSTITUCION EDUCATIVA FRANCISCO TORRES LEON","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","04/23/2002 12:00:00 AM","COLOMBIA","SASAIMA","EL DORADO","CUNDINAMARCA","LA VEGA","INSTITUCION EDUCATIVA DEPARTAMENTAL RICARDO HINESTROSA DAZA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","12/02/2003 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","INEM LUIS LOPEZ DE MESA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","05/15/2001 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","I E COL JORGE ELIECER GAITAN AYALA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","09/18/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COFREM","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","11/30/1999 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COL DEPARTAMENTAL CATUMARE","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","10/03/2003 12:00:00 AM","COLOMBIA","YOPAL","VILLAVICENCIO","META","VILLAVICENCIO","INEM LUIS LOPEZ DE MESA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","11/04/1998 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","I E COL JORGE ELIECER GAITAN AYALA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","09/13/2003 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","INEM LUIS LOPEZ DE MESA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","12/08/2002 12:00:00 AM","COLOMBIA","MANIZALES","VILLAVICENCIO","META","RESTREPO","INSTITUCION EDUCATIVA EMILIANO RESTREPO ECHAVARRIA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","10/06/2003 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO DEPARTAMENTAL LA ESPERANZA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","04/17/2003 12:00:00 AM","COLOMBIA","LA PRIMAVERA","LA PRIMAVERA","VICHADA","LA PRIMAVERA","I.E. INTERNADO FRANCISCO DE PAULA SANTANDER","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","03/30/2003 12:00:00 AM","COLOMBIA","VILLAVICENCIO","MESETAS","META","MESETAS","INSTITUCION EDUCATIVA LOS FUNDADORES","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","11/30/2005 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","GRANADA","COLEGIO ADVENTISTA","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","07/20/2002 12:00:00 AM","COLOMBIA","CUMARAL","CUMARAL","META","CUMARAL","I.E. JOSE ANTONIO GALAN","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","11/14/2003 12:00:00 AM","COLOMBIA","ACACÍAS","ACACÍAS","META","ACACÍAS","VEINTE DE JULIO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","UNION LIBRE","02/25/2000 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO JUAN B. CABALLERO MEDINA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","03/02/2004 12:00:00 AM","COLOMBIA","VILLANUEVA","BARRANCA DE UPÍA","CASANARE","VILLANUEVA","I.E. NUESTRA SEÑORA DE LOS DOLORES MANARE EL PARAISO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","12/16/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","IE. MANUELA BELTRAN","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","07/23/2001 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUCION EDUCATIVA COLEGIO JHON F. KENNEDY","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","04/03/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","ESC NORMAL SUPERIOR DE VILLAVICENCIO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","09/28/2002 12:00:00 AM","COLOMBIA","MAICAO","VILLANUEVA","CASANARE","VILLANUEVA","IE EZEQUIEL MORENO Y DIAZ","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","03/27/2004 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","ESC NORMAL SUPERIOR DE VILLAVICENCIO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","04/22/2001 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","IE INST TEC INDUSTRIAL","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","03/15/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COFREM","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","01/04/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","SANTANDER","GAMBITA","INSTITUCION EDUCATIVA SAN MIGUEL","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","05/14/2002 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","COL DPTAL NARCISO JOSE MATUS TORRES","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","02/17/2003 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COL LUIS CARLOS GALAN SARMIENTO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","06/18/1989 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUTO POLITECNICO AGROINDUSTRIAL","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","02/26/2004 12:00:00 AM","COLOMBIA","BARRANQUILLA","VILLAVICENCIO","META","VILLAVICENCIO","INST IMMANUEL KANT(ANTES LIC COLOMBO LATINO)","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","06/23/2004 12:00:00 AM","COLOMBIA","IBAGUÉ","VILLAVICENCIO","META","VILLAVICENCIO","INEM LUIS LOPEZ DE MESA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","02/04/1999 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COL GENERAL CARLOS ALBAN","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","08/26/2001 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","LICEO SANTO TOMÍS","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","02/14/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUCION EDUCATIVA INSTITUTO FRANCISCO JOSE DE CALDAS","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","05/14/2005 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO COFREM(ANTES COL ACAD DE BTO. COFREM)","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","07/03/2001 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","I E COL JORGE ELIECER GAITAN AYALA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","05/09/2004 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","LIC MAYOR DE VILLAVICENCIO JAIME TRIANA RESTREPO","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","01/30/2004 12:00:00 AM","COLOMBIA","EL CASTILLO","VILLAVICENCIO","META","VILLAVICENCIO","UNIDAD EDUCATIVA PLAYA RICA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","05/12/2004 12:00:00 AM","COLOMBIA","LA PRIMAVERA","LA PRIMAVERA","VICHADA","LA PRIMAVERA","I.E. INTERNADO FRANCISCO DE PAULA SANTANDER","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","06/25/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","RESTREPO","META","RESTREPO","INST COMERCIAL MARÍA MONTESSORI","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","06/29/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","CUBARRAL","META","CUBARRAL","INST EDUC JOSE EUSTASIO RIVERA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","09/23/2003 12:00:00 AM","COLOMBIA","ACACÍAS","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUCION EDUCATIVA COLEGIO JHON F. KENNEDY","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","05/15/2002 12:00:00 AM","COLOMBIA","SAN FRANCISCO","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUTO NACIONAL FRANCISCO JOSE DE CALDAS","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","08/22/2002 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO ABRAHAM LINCOLN","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","MASCULINO","SOLTERO","02/02/2003 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","CORPORACIÓN EDUCATIVA LICEO MODERNO","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
"2,021","1","ADMITIDOS","FEMENINO","SOLTERO","10/19/2002 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUCION EDUCATIVA ALBERTO LLERAS CAMARGO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","SAN ANTONIO"
